date_key,year,month,day,day_of_week,is_weekend,is_american_holiday,american_holiday_name,is_canadian_holiday,canadian_holiday_name
21831b3a-bdc8-407a-a187-da9ca02868f2,2017,6,21,Wednesday,False,False,,False,
5083130e-1d17-449b-94e1-8857360ee36c,2017,7,22,Saturday,True,False,,False,
38a88391-d077-491f-b8b3-17709a37d8e1,2017,9,18,Monday,False,False,,False,
65ca7f5b-94cc-4c07-8f3a-20bca8f21f24,2017,8,7,Monday,False,False,,True,British Columbia Day
5880e728-f529-4af8-9640-f0861af95644,2017,8,8,Tuesday,False,False,,False,
d0a7e6d9-673c-4769-bb65-b3ae21343663,2017,9,30,Saturday,True,False,,False,
93c16e7c-f674-48b2-920a-e86c12ab9045,2017,7,29,Saturday,True,False,,False,
e225fc6b-393d-44a0-a800-e5e259dd24a6,2017,10,24,Tuesday,False,False,,False,
e2c2e7f3-2c59-4a9b-85a2-b01164d9e043,2017,11,6,Monday,False,False,,False,
2c9860db-bfb3-4211-877d-7801dce5eeef,2017,10,27,Friday,False,False,,False,
1d14495d-ac05-421d-9208-081a63ecfbe7,2019,7,21,Sunday,True,False,,False,
2138268f-93a8-4fe7-bd38-a09e32be4ea5,2018,9,22,Saturday,True,False,,False,
b72bf83a-00f6-4810-8f86-42b8abaca237,2018,10,22,Monday,False,False,,False,
64d53d25-fce9-4c1d-9091-26eea72dc152,2018,11,12,Monday,False,True,Veterans Day (Observed),False,
5f2cf81e-9f71-4ce3-8fc5-831ddcd10389,2018,11,11,Sunday,True,True,Veterans Day,True,Remembrance Day
ace958e2-1d3c-4680-beb5-80e09802f822,2018,9,3,Monday,False,True,Labor Day,True,Labour Day
c01654b0-fc51-42c3-acaf-6bb6ecb35acd,2018,9,23,Sunday,True,False,,False,
96f1e6f4-db42-4b08-a1f8-3778808d2ada,2018,9,5,Wednesday,False,False,,False,
22ab7c17-95d7-4cd6-b133-ba1e8b9e62ff,2018,8,13,Monday,False,False,,False,
409d10e1-9e01-44bc-96d7-df3b98d59527,2018,9,2,Sunday,True,False,,False,
1677434c-5b74-4d36-a5d1-f4736be76b83,2018,8,29,Wednesday,False,False,,False,
ad856468-26c0-40c3-86fe-d77cb68e8913,2018,9,4,Tuesday,False,False,,False,
9f8fc7e6-23b5-4087-81b3-30f096c2057b,2018,8,19,Sunday,True,False,,False,
e2df9b8f-20ab-48ca-a4ec-b58b44c3bc31,2018,9,9,Sunday,True,False,,False,
73776e85-841e-4239-9b94-0b738d98fbed,2018,9,8,Saturday,True,False,,False,
b117def8-582e-42ab-a552-ca5213e7f8f2,2018,8,23,Thursday,False,False,,False,
8ae9c850-338a-4b82-8093-5f8717fb7940,2018,8,4,Saturday,True,False,,False,
57fe448f-ef3f-475e-b53a-8ed8ab44f2e1,2018,9,17,Monday,False,False,,False,
cd316f07-2814-4961-a089-40eb0102bb92,2018,9,18,Tuesday,False,False,,False,
4e3e41d9-c60e-4869-b7a8-420b3a48795e,2018,9,11,Tuesday,False,False,,False,
112a24ab-f600-48dc-b7a7-4b548d51d385,2018,8,5,Sunday,True,False,,False,
b603a431-c26e-4af1-b69d-bd4fa9228d6e,2018,8,10,Friday,False,False,,False,
82571ee5-0c08-41c6-8e8e-41ba06a11916,2018,8,11,Saturday,True,False,,False,
e9fb7749-9a25-4323-939c-7ce08c5439b6,2018,8,14,Tuesday,False,False,,False,
341d46a6-d829-4b9b-b6bb-14d4ec478ce7,2018,7,25,Wednesday,False,False,,False,
5bd89118-341e-47a1-8175-1c5403d44f08,2018,8,12,Sunday,True,False,,False,
cc43e16f-05ce-4e5b-90ac-bf986be7b676,2018,8,30,Thursday,False,False,,False,
eb59ddc9-830d-4a81-810e-579b09196d29,2018,7,28,Saturday,True,False,,False,
37bda60f-28cb-48bb-ad07-c1da7aa3f079,2018,7,27,Friday,False,False,,False,
2fc68ec4-d3f9-44cb-bfb0-42d6941fb6d8,2018,8,6,Monday,False,False,,True,British Columbia Day
d93b34ef-e8e6-4eb6-9a48-b496b1c12dfb,2018,7,26,Thursday,False,False,,False,
836533a8-6c5a-44b3-8c87-257e7fa746e1,2018,8,21,Tuesday,False,False,,False,
b473f2c2-5b1d-4890-9387-360c5157fe0e,2018,8,18,Saturday,True,False,,False,
c034a14f-e831-413b-a0d4-03a216222cae,2019,9,18,Wednesday,False,False,,False,
c1a4275c-0a4b-4f47-9b12-3181b2e6b8e5,2019,9,11,Wednesday,False,False,,False,
42f9594f-4306-432e-84b7-d63fc454c8ad,2019,9,22,Sunday,True,False,,False,
b2eb9e1d-020c-4ca5-8ad3-c2c5b8334f25,2019,9,16,Monday,False,False,,False,
d024ee19-26ab-4d91-b457-1d2014dbe0e1,2019,9,29,Sunday,True,False,,False,
c404f281-17b7-49b4-b335-8f11f832fd77,2019,9,30,Monday,False,False,,False,
8faefc95-57f9-4fac-9bc4-c7d9ee738c51,2019,9,27,Friday,False,False,,False,
0c3c9bfc-162a-44e2-a574-4376c59ac8ad,2019,9,26,Thursday,False,False,,False,
21fedd2d-755e-41ec-b13a-c4dd3425c15b,2019,10,2,Wednesday,False,False,,False,
4d721b15-4aca-448b-bd57-422bb5c2fa0d,2019,9,2,Monday,False,True,Labor Day,True,Labour Day
7051025a-8cc5-49cb-aa5c-5af94272a072,2019,9,7,Saturday,True,False,,False,
36edfb53-d040-4681-8f92-38e0f6fab4c9,2019,9,6,Friday,False,False,,False,
2a2fdc27-e636-4951-91b8-fbc319c40bfc,2019,8,30,Friday,False,False,,False,
2eb812c3-eb01-407d-a1c8-21f3b132f361,2019,8,31,Saturday,True,False,,False,
3d8a754e-10d2-41be-ad50-2fb3ab39f936,2019,9,15,Sunday,True,False,,False,
c262d14e-92a0-4f8e-91b9-f834fb5c700a,2018,10,7,Sunday,True,False,,False,
32d68a85-fe83-4fcd-8b0d-58750cb50375,2019,10,12,Saturday,True,False,,False,
a51871fb-fbcc-4369-9d0a-ce7985fecb94,2018,10,20,Saturday,True,False,,False,
5521127f-c8aa-4193-9bb3-c4eca03b3565,2017,10,19,Thursday,False,False,,False,
dde5907c-13ea-4294-8481-6cce137c0e40,2018,7,29,Sunday,True,False,,False,
07850689-cbf7-4a5e-989c-217ca58390c6,2018,10,14,Sunday,True,False,,False,
ca90e843-5405-4e8b-b6aa-16b9e5d0405a,2018,10,6,Saturday,True,False,,False,
c98bdee9-a03f-4744-ba23-1fec60abed44,2018,10,4,Thursday,False,False,,False,
a63cce93-2b6b-4506-b260-ca7e8e0853eb,2018,10,11,Thursday,False,False,,False,
525eaa8f-0379-4059-a310-9d6cfecf3765,2018,10,10,Wednesday,False,False,,False,
81938797-4b2f-4d34-b407-e44283782238,2018,10,2,Tuesday,False,False,,False,
6e700e47-c8ae-4aba-b4ed-b7aeb78d489d,2019,10,5,Saturday,True,False,,False,
f715e037-3994-4651-aa5f-e112265475fb,2019,10,6,Sunday,True,False,,False,
885efbd7-6f5c-4021-b01d-39d30f61472d,2019,10,14,Monday,False,True,Columbus Day,True,Thanksgiving
94c24882-dbab-49b7-872c-afa78d543279,2019,10,28,Monday,False,False,,False,
06b14833-bb2a-41f5-a41c-fbbed2499ee9,2019,10,27,Sunday,True,False,,False,
bca2f68e-0cda-4863-85d1-2cd7f8ea4eee,2019,10,23,Wednesday,False,False,,False,
85273d48-6778-417d-ad0e-4a926e35b86f,2019,11,9,Saturday,True,False,,False,
60483f31-8b40-4cfb-9200-015821167ba2,2019,11,8,Friday,False,False,,False,
ec55326c-61e9-4947-a8a0-31c9213665f8,2019,10,22,Tuesday,False,False,,False,
56cc2d38-56a0-4aba-a730-f9748e1e271c,2019,10,24,Thursday,False,False,,False,
3eca423c-631a-4494-aeb4-e4bde68a59d5,2019,11,17,Sunday,True,False,,False,
92dee7f0-151b-4f44-9c08-92bf68c97e5c,2019,11,26,Tuesday,False,False,,False,
